transaction_id;time_of_purchase;purchase_amount (SEK);customer_id;fname;lname;age;addr_city;email;has_paid_before;annual_salary;type_of_goods;delivery_city;ip_country;is_fraud
2008713;05:09:51;103;49499;Mattias;Petersson;47;Goteborg;oa20ttias_petersslite@hotmail.con;t;359000;Clothing;Goteborg;SE;f
2004813;06:22:45;100;29484;Mattias;Lindberg;54;Lund;oa20lite@hotmail.con;t;35000;Clothing;Lund;SE;f
2012613;16:18:08;100;2492;Mattias;Olofsson;78;Vosteras;oa20t_olofsslite@hotmail.con;t;310000;Food;Westland;SE;f
1986613;12:42:08;100;64762;Mattias;Johansson;64;Uppsala;oa20ttias.johansslite@hotmail.con;t;158000;Dating;Upplandsmerg;SE;f
2025613;14:41:16;100;16749;Mattias;Sandberg;53;Stockholm;oa20ttias.sandbelite@hotmail.con;t;192000;Clothing;Fieldberg;SE;f
2033413;15:46:24;100;105770;Mattias;Lind;48;Vosteras;oa20t.lilite@hotmail.con;t;-;Tickets;Westland;SE;f
2015213;16:55:50;100;63236;Mattias;Lindgren;30;Nykvarn;oa20t.lilite@hotmail.con;t;223000;Books;Knivsta;SE;f
2023013;17:57:36;100;63329;Mattias;Berg;46;Lund;oa20ttias.belite@hotmail.con;t;367000;Clothing;Lund;SE;f
2049988;07:52:23;16910;82434;Mattias;Nilsson;33;Uppsala;oa20ttias_nilsslite@hotmail.con;f;55000;Clothing;Upplandsmerg;SE;f
2050235;21:45:39;162;2280;Mattias;Persson;45;Nykvarn;oa20.perlite@yahoo.sn;f;306000;Clothing;Fieldberg;SE;f
2051301;21:03:02;200;63236;Mattias;Lindgren;30;Nykvarn;oa20t.lilite@hotmail.con;t;223000;Books;Knivsta;SE;f
2051704;19:56:24;2021;12641;Mattias;Axelsson;72;Stockholm;oa20ttias.axelsslite@hotmail.con;t;86000;Electronics;Fieldberg;SE;f
2055149;18:06:22;140;95446;Mattias;Karlsson;69;Stockholm;oa20ttias.karlsslite@hotmail.con;t;16000;Clothing;Fieldberg;SE;f
2057814;03:29:12;1224;10966;Mattias;Jonsson;21;Érebro;oa20.jonslite@hotmail.con;t;20000;Clothing;Emu;SE;f
2059231;06:05:41;191;114179;Mattias;Carlsson;59;Stockholm;oa20ttias_carlsslite@hotmail.con;t;6000;Clothing;Fieldberg;SE;f
2059517;00:08:02;2492;2294;Mattias;Jonsson;65;Goteborg;oa20ttias.jonsslite@hotmail.con;t;150000;Clothing;Goteborg;SE;f
2060791;02:40:03;300;2492;Mattias;Olofsson;78;Vosteras;oa20t_olofsslite@hotmail.con;t;310000;Food;Westland;SE;f
2062663;04:30:36;339;14203;Mattias;Berglund;32;Vosteras;oa20t_berglulite@hotmail.con;t;35000;Clothing;Westland;SE;f
2064093;19:35:32;200;16749;Mattias;Sandberg;53;Stockholm;oa20ttias.sandbelite@hotmail.con;t;192000;Clothing;Fieldberg;SE;f
2065120;02:26:57;14766;34599;Mattias;Mattsson;69;Stockholm;oa20ttias.mattsslite@hotmail.con;t;426000;Dating;Fieldberg;SE;f
2066225;20:12:00;357;73658;Mattias;Lindqvist;54;Linkoping;oa20t_lindqvilite@hotmail.con;t;37000;Clothing;Linkoping;SE;f
2066524;19:43:05;214;113121;Mattias;Engstrom;51;Linkoping;oa20t_engstrlite@hotmail.con;t;44000;Clothing;Linkoping;SE;f
2068110;20:59:07;315;53905;Mattias;Hakansson;64;Linkoping;oa20t_hakansslite@hotmail.con;t;76000;Food;Linkoping;SE;f
2068799;22:34:39;498;100141;Mattias;Gunnarsson;36;Lund;oa20ttias.gunnarsslite@hotmail.con;t;49000;Books;Lund;SE;f
2069202;19:59:54;210;102467;Mattias;Soderberg;24;Stockholm;oa20ttias.soderbelite@hotmail.con;t;432000;Clothing;Fieldberg;SE;f
2069943;01:04:11;1490;80185;Mattias;Holmberg;26;Goteborg;oa20ttias.holmbelite@hotmail.con;t;285000;Clothing;Goteborg;SE;f
2071997;07:52:23;16910;82434;Mattias;Nilsson;33;Uppsala;oa20ttias_nilsslite@hotmail.con;f;55000;Clothing;Upplandsmerg;SE;f
2072244;21:45:39;162;2280;Mattias;Persson;45;Nykvarn;oa20.perlite@yahoo.sn;f;306000;Clothing;Fieldberg;SE;f
2073310;21:03:02;200;63236;Mattias;Lindgren;30;Nykvarn;oa20t.lilite@hotmail.con;t;223000;Books;Knivsta;SE;f
2073713;19:56:24;2021;12641;Mattias;Axelsson;72;Stockholm;oa20ttias.axelsslite@hotmail.con;t;86000;Electronics;Fieldberg;SE;f
2077158;18:06:22;140;95446;Mattias;Karlsson;69;Stockholm;oa20ttias.karlsslite@hotmail.con;t;16000;Clothing;Fieldberg;SE;f
2079823;03:29:12;1224;10966;Mattias;Jonsson;21;Érebro;oa20.jonslite@hotmail.con;t;20000;Clothing;Emu;SE;f
2081240;06:05:41;191;114179;Mattias;Carlsson;59;Stockholm;oa20ttias_carlsslite@hotmail.con;t;6000;Clothing;Fieldberg;SE;f
2081526;00:08:02;2492;2294;Mattias;Jonsson;65;Goteborg;oa20ttias.jonsslite@hotmail.con;t;150000;Clothing;Goteborg;SE;f
2082800;02:40:03;300;2492;Mattias;Olofsson;78;Vosteras;oa20t_olofsslite@hotmail.con;t;310000;Food;Westland;SE;f
2084672;04:30:36;339;14203;Mattias;Berglund;32;Vosteras;oa20t_berglulite@hotmail.con;t;35000;Clothing;Westland;SE;f
2086102;19:35:32;200;16749;Mattias;Sandberg;53;Stockholm;oa20ttias.sandbelite@hotmail.con;t;192000;Clothing;Fieldberg;SE;f
2087129;02:26:57;14766;34599;Mattias;Mattsson;69;Stockholm;oa20ttias.mattsslite@hotmail.con;t;426000;Dating;Fieldberg;SE;f
2088234;20:12:00;357;73658;Mattias;Lindqvist;54;Linkoping;oa20t_lindqvilite@hotmail.con;t;37000;Clothing;Linkoping;SE;f
2088533;19:43:05;214;113121;Mattias;Engstrom;51;Linkoping;oa20t_engstrlite@hotmail.con;t;44000;Clothing;Linkoping;SE;f
2090119;20:59:07;315;53905;Mattias;Hakansson;64;Linkoping;oa20t_hakansslite@hotmail.con;t;76000;Food;Linkoping;SE;f
2090808;22:34:39;498;100141;Mattias;Gunnarsson;36;Lund;oa20ttias.gunnarsslite@hotmail.con;t;49000;Books;Lund;SE;f
2091211;19:59:54;210;102467;Mattias;Soderberg;24;Stockholm;oa20ttias.soderbelite@hotmail.con;t;432000;Clothing;Fieldberg;SE;f
2091952;01:04:11;1490;80185;Mattias;Holmberg;26;Goteborg;oa20ttias.holmbelite@hotmail.con;t;285000;Clothing;Goteborg;SE;f
2094006;07:52:23;16910;82434;Mattias;Nilsson;33;Uppsala;oa20ttias_nilsslite@hotmail.con;f;55000;Clothing;Upplandsmerg;SE;f
2094253;21:45:39;162;2280;Mattias;Persson;45;Nykvarn;oa20.perlite@yahoo.sn;f;306000;Clothing;Fieldberg;SE;f
2095319;21:03:02;200;63236;Mattias;Lindgren;30;Nykvarn;oa20t.lilite@hotmail.con;t;223000;Books;Knivsta;SE;f
2095722;19:56:24;2021;12641;Mattias;Axelsson;72;Stockholm;oa20ttias.axelsslite@hotmail.con;t;86000;Electronics;Fieldberg;SE;f
2099167;18:06:22;140;95446;Mattias;Karlsson;69;Stockholm;oa20ttias.karlsslite@hotmail.con;t;16000;Clothing;Fieldberg;SE;f
2101832;03:29:12;1224;10966;Mattias;Jonsson;21;Érebro;oa20.jonslite@hotmail.con;t;20000;Clothing;Emu;SE;f
2103249;06:05:41;191;114179;Mattias;Carlsson;59;Stockholm;oa20ttias_carlsslite@hotmail.con;t;6000;Clothing;Fieldberg;SE;f
2103535;00:08:02;2492;2294;Mattias;Jonsson;65;Goteborg;oa20ttias.jonsslite@hotmail.con;t;150000;Clothing;Goteborg;SE;f
2104809;02:40:03;300;2492;Mattias;Olofsson;78;Vosteras;oa20t_olofsslite@hotmail.con;t;310000;Food;Westland;SE;f
2106681;04:30:36;339;14203;Mattias;Berglund;32;Vosteras;oa20t_berglulite@hotmail.con;t;35000;Clothing;Westland;SE;f
2108111;19:35:32;200;16749;Mattias;Sandberg;53;Stockholm;oa20ttias.sandbelite@hotmail.con;t;192000;Clothing;Fieldberg;SE;f
2109138;02:26:57;14766;34599;Mattias;Mattsson;69;Stockholm;oa20ttias.mattsslite@hotmail.con;t;426000;Dating;Fieldberg;SE;f
2110243;20:12:00;357;73658;Mattias;Lindqvist;54;Linkoping;oa20t_lindqvilite@hotmail.con;t;37000;Clothing;Linkoping;SE;f
2110542;19:43:05;214;113121;Mattias;Engstrom;51;Linkoping;oa20t_engstrlite@hotmail.con;t;44000;Clothing;Linkoping;SE;f
2112128;20:59:07;315;53905;Mattias;Hakansson;64;Linkoping;oa20t_hakansslite@hotmail.con;t;76000;Food;Linkoping;SE;f
2112817;22:34:39;498;100141;Mattias;Gunnarsson;36;Lund;oa20ttias.gunnarsslite@hotmail.con;t;49000;Books;Lund;SE;f
2113220;19:59:54;210;102467;Mattias;Soderberg;24;Stockholm;oa20ttias.soderbelite@hotmail.con;t;432000;Clothing;Fieldberg;SE;f
2113961;01:04:11;1490;80185;Mattias;Holmberg;26;Goteborg;oa20ttias.holmbelite@hotmail.con;t;285000;Clothing;Goteborg;SE;f
2044333;18:24:16;17068;114074;Michael;Holm;22;Stockholm;oi20chael.holite@gmail.con;t;17000;Clothing;Fieldberg;DK;f
2043033;18:18:51;11694;23084;Michael;Hakansson;43;Stockholm;oi20chael_hakansslite@gmail.con;f;489000;Books;Fieldberg;FI;f
2040433;14:25:56;10095;75941;Michael;Bergman;57;Stockholm;oi20chael.bergmlite@hotmail.con;t;91000;Clothing;Fieldberg;NO;f
2049533;21:31:28;9665;56678;Michael;Holmberg;43;Stockholm;oi20chael.holmbelite@yahoo.sn;f;-;Food;Fieldberg;;f
1988433;16:24:02;8030;72414;Michael;Karlsson;70;Goteborg;oi20chael.karlsslite@hotmail.con;t;316000;Clothing;Goteborg;NO;f
2041733;07:00:06;7107;47319;Michael;Danielsson;73;Lund;oi20chael_danielsslite@gmail.con;f;7000;Tickets;Lund;SE;f
2011833;03:54:55;6327;44315;Michael;Lindstrom;53;Linkoping;oi20chael_lindstrlite@hotmail.con;f;86000;Clothing;Linkoping;SE;f
2028733;08:44:44;5926;94752;Michael;Henriksson;31;Linkoping;oi20chael_henriksslite@hotmail.con;f;-;Clothing;Linkoping;SE;f
1997533;20:42:25;5671;107081;Michael;Gustafsson;64;Stockholm;oi20chael.gustafsslite@yahoo.sn;t;353000;Clothing;Fieldberg;FI;f
2000133;06:28:33;5465;80760;Michael;Jonsson;37;Érebro;oi20chael_jonsslite@hotmail.con;f;457000;Clothing;Emu;SE;f
1998833;14:35:30;3799;122190;Michael;Pettersson;37;Goteborg;oi20chael.pettersslite@gmail.con;t;13000;Clothing;Goteborg;NO;f
2013133;11:27:58;3623;54036;Michael;Olofsson;35;Lund;oi20chael.olofsslite@hotmail.con;t;336000;Food;Lund;SE;f
2022233;11:27:10;2493;26551;Michael;Lundgren;68;Linkoping;oi20.llite@hotmail.con;t;471000;Clothing;Linkoping;SE;f
2005333;17:07:48;2452;86683;Michael;Lindberg;32;Stockholm;oi20chael.lindbelite@hotmail.con;t;286000;Electronics;Fieldberg;SE;f
1987133;18:20:49;2452;48242;Michael;Johansson;33;Stockholm;oi20chael.johansslite@hotmail.con;t;261000;Electronics;Fieldberg;SE;f
2019633;14:46:07;2299;74586;Michael;Jakobsson;27;Uppsala;oi20chael.jakobsslite@hotmail.con;t;482000;Clothing;Upplandsmerg;SE;f
1985833;17:07:19;2290;83628;Michael;Andersson;33;Malmo;oi20chael.andersslite@hotmail.con;f;124000;Tickets;Magenta;DK;f
2020933;15:30:03;2116;62354;Michael;Berglund;44;Érebro;oi20c_berglulite@hotmail.con;t;105000;Clothing;Emu;SE;f
2004033;12:27:09;1943;31525;Michael;Bengtsson;23;Knivsta;oi20c_bengtsslite@hotmail.con;t;433000;Clothing;Magenta;SE;f
2037833;19:53:20;1740;91867;Michael;Lundin;63;Stockholm;oi20chael.lundlite@gmail.con;t;117000;Dating;Fieldberg;;f
1996233;17:57:52;1209;31218;Michael;Svensson;77;Lund;oi20chael.svensslite@hotmail.con;t;131000;Clothing;Lund;SE;f
2031333;17:58:16;1209;75134;Michael;Forsberg;27;Malmo;oi20chael.forsbelite@hotmail.con;t;187000;Clothing;Magenta;SE;f
2014433;21:21:42;1133;1300;Michael;Gustavsson;20;Linkoping;oi20c_gustavsslite@hotmail.con;f;11000;Dating;Linkoping;SE;f
1989733;19:04:31;1056;65815;Michael;Nilsson;48;Goteborg;oi20chael.nilsslite@hotmail.con;t;498000;Clothing;Goteborg;US;f
2009233;17:33:16;993;63198;Michael;Petersson;68;Goteborg;oi20chael.petersslite@hotmail.con;t;-;Clothing;Goteborg;SE;f
1994933;15:17:26;973;25172;Michael;Persson;33;Stockholm;oi20chael.persslite@gmail.con;f;397000;Clothing;Fieldberg;;f
2010533;16:11:05;779;103369;Michael;Magnusson;46;Linkoping;oi20c_magnusslite@hotmail.con;t;108000;Clothing;Linkoping;SE;f
2039133;17:46:49;745;35609;Michael;Eklund;73;Uppsala;oi20chael.eklulite@hotmail.con;t;-;Clothing;Upplandsmerg;SE;f
2018333;18:03:37;738;29044;Michael;Bergstrom;27;Lund;oi20chael.bergstrlite@hotmail.con;t;172000;Clothing;Lund;SE;f
2033933;19:27:19;474;96966;Michael;Lind;36;Lund;oi20chael.lilite@gmail.con;t;424000;Food;Lund;FI;f
2007933;05:02:29;426;92753;Michael;Jonsson;75;Stockholm;oi20chael_jonsslite@telia.con;f;1000;Clothing;Fieldberg;;f
2002733;07:43:18;225;114357;Michael;Hansson;25;Stockholm;oi20chael_hansslite@hotmail.con;t;146000;Clothing;Fieldberg;SE;f
2048233;17:36:05;162;91917;Michael;Nystrom;31;Malmo;oi20chael.nystrlite@hotmail.con;t;317000;Clothing;Magenta;SE;f
2030033;16:01:52;159;21625;Michael;Mattsson;32;Linkoping;oi20c_mattsslite@hotmail.con;t;24000;Books;Linkoping;SE;f
2032633;18:50:56;142;43583;Michael;Sjoberg;50;Nykvarn;oi20.lite@hotmail.con;t;121000;Clothing;Magenta;SE;f
2001433;15:15:55;118;47046;Michael;Jansson;62;Stockholm;oi20chael.jansslite@hotmail.con;t;300000;Clothing;Fieldberg;SE;f
2026133;13:03:19;112;103815;Michael;Sandberg;22;Érebro;oi20chaellite@hotmail.con;t;19000;Books;Emu;SE;f
2017033;17:58:03;109;47136;Michael;Lundberg;70;Goteborg;oi20chael.lundbelite@hotmail.con;t;3000;Clothing;Goteborg;SE;f
2006633;14:24:52;109;13064;Michael;Carlsson;55;Vosteras;oi20c.carlite@hotmail.con;t;89000;Clothing;Westland;SE;f
2036533;12:31:26;104;22702;Michael;Engstrom;43;Malmo;oi20chael.engstrlite@hotmail.con;t;23000;Clothing;Magenta;SE;f
2024833;17:37:24;101;60344;Michael;Axelsson;66;Vosteras;oi20c_axelsslite@hotmail.con;t;362000;Dating;Westland;SE;f
2035233;12:07:29;101;59675;Michael;Lindqvist;31;Malmo;oi20chael.lindqvilite@hotmail.con;t;29000;Tickets;Magenta;SE;f
1993633;13:18:16;101;46060;Michael;Olsson;75;Stockholm;oi20chael.olsslite@hotmail.con;t;184000;Clothing;Fieldberg;SE;f
2046933;09:28:28;100;104474;Michael;Soderberg;31;Goteborg;oi20chael.soderbelite@hotmail.con;t;299000;Tickets;Goteborg;SE;f
1992333;07:17:25;100;33404;Michael;Larsson;77;Stockholm;oi20chael.larsslite@hotmail.con;t;61000;Clothing;Fieldberg;SE;f
1991033;17:43:04;100;78079;Michael;Eriksson;24;Stockholm;oi20chael.eriksslite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2027433;07:32:52;100;7402;Michael;Fredriksson;47;Goteborg;oi20chael_fredriksslite@hotmail.con;f;428000;Clothing;Goteborg;SE;f
2045633;09:27:16;100;2033;Michael;Gunnarsson;62;Vosteras;oi20chael_gunnarsslite@hotmail.con;t;93000;Tickets;Westland;SE;f
2050378;21:20:30;5671;107081;Michael;Gustafsson;64;Stockholm;oi20chael.gustafsslite@yahoo.sn;t;353000;Clothing;Fieldberg;FI;f
2051093;10:11:09;12654;44315;Michael;Lindstrom;53;Linkoping;oi20chael_lindstrlite@hotmail.con;f;86000;Clothing;Linkoping;SE;f
2051951;14:26:34;11852;94752;Michael;Henriksson;31;Linkoping;oi20chael_henriksslite@hotmail.con;f;-;Clothing;Linkoping;SE;f
2055942;01:30:21;200;78079;Michael;Eriksson;24;Stockholm;oi20chael.eriksslite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2056449;19:26:12;202;46060;Michael;Olsson;75;Stockholm;oi20chael.olsslite@hotmail.con;t;184000;Clothing;Fieldberg;SE;f
2058282;19:47:50;236;47046;Michael;Jansson;62;Stockholm;oi20chael.jansslite@hotmail.con;t;300000;Clothing;Fieldberg;SE;f
2059361;21:47:47;218;13064;Michael;Carlsson;55;Vosteras;oi20c.carlite@hotmail.con;t;89000;Clothing;Westland;SE;f
2060284;22:36:07;1558;103369;Michael;Magnusson;46;Linkoping;oi20c_magnusslite@hotmail.con;t;108000;Clothing;Linkoping;SE;f
2060908;13:13:52;3623;54036;Michael;Olofsson;35;Lund;oi20chael.olofsslite@hotmail.con;t;336000;Food;Lund;SE;f
2062104;20:47:18;738;29044;Michael;Bergstrom;27;Lund;oi20chael.bergstrlite@hotmail.con;t;172000;Clothing;Lund;SE;f
2062819;23:17:01;4232;62354;Michael;Berglund;44;Érebro;oi20c_berglulite@hotmail.con;t;105000;Clothing;Emu;SE;f
2063885;18:17:15;101;60344;Michael;Axelsson;66;Vosteras;oi20c_axelsslite@hotmail.con;t;362000;Dating;Fieldberg;SE;f
2065237;21:21:11;318;21625;Michael;Mattsson;32;Linkoping;oi20c_mattsslite@hotmail.con;t;24000;Books;Linkoping;SE;f
2066381;17:28:10;202;59675;Michael;Lindqvist;31;Malmo;oi20chael.lindqvilite@hotmail.con;t;29000;Tickets;Magenta;SE;f
2066719;21:27:04;312;22702;Michael;Engstrom;43;Malmo;oi20chael.engstrlite@hotmail.con;t;23000;Clothing;Magenta;SE;f
2068981;13:25:01;200;2033;Michael;Gunnarsson;62;Vosteras;oi20chael_gunnarsslite@hotmail.con;t;93000;Tickets;Westland;SE;f
2069722;17:40:38;162;91917;Michael;Nystrom;31;Malmo;oi20chael.nystrlite@hotmail.con;t;317000;Clothing;Fieldberg;SE;f
2071282;19:21:26;1209;75134;Michael;Forsberg;27;Malmo;oi20chael.forsbelite@hotmail.con;t;187000;Clothing;Fieldberg;SE;f
2072387;21:20:30;5671;107081;Michael;Gustafsson;64;Stockholm;oi20chael.gustafsslite@yahoo.sn;t;353000;Clothing;Fieldberg;FI;f
2073102;10:11:09;12654;44315;Michael;Lindstrom;53;Linkoping;oi20chael_lindstrlite@hotmail.con;f;86000;Clothing;Linkoping;SE;f
2073960;14:26:34;11852;94752;Michael;Henriksson;31;Linkoping;oi20chael_henriksslite@hotmail.con;f;-;Clothing;Linkoping;SE;f
2077951;01:30:21;200;78079;Michael;Eriksson;24;Stockholm;oi20chael.eriksslite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2078458;19:26:12;202;46060;Michael;Olsson;75;Stockholm;oi20chael.olsslite@hotmail.con;t;184000;Clothing;Fieldberg;SE;f
2080291;19:47:50;236;47046;Michael;Jansson;62;Stockholm;oi20chael.jansslite@hotmail.con;t;300000;Clothing;Fieldberg;SE;f
2081370;21:47:47;218;13064;Michael;Carlsson;55;Vosteras;oi20c.carlite@hotmail.con;t;89000;Clothing;Westland;SE;f
2082293;22:36:07;1558;103369;Michael;Magnusson;46;Linkoping;oi20c_magnusslite@hotmail.con;t;108000;Clothing;Linkoping;SE;f
2082917;13:13:52;3623;54036;Michael;Olofsson;35;Lund;oi20chael.olofsslite@hotmail.con;t;336000;Food;Lund;SE;f
2084113;20:47:18;738;29044;Michael;Bergstrom;27;Lund;oi20chael.bergstrlite@hotmail.con;t;172000;Clothing;Lund;SE;f
2084828;23:17:01;4232;62354;Michael;Berglund;44;Érebro;oi20c_berglulite@hotmail.con;t;105000;Clothing;Emu;SE;f
2085894;18:17:15;101;60344;Michael;Axelsson;66;Vosteras;oi20c_axelsslite@hotmail.con;t;362000;Dating;Fieldberg;SE;f
2087246;21:21:11;318;21625;Michael;Mattsson;32;Linkoping;oi20c_mattsslite@hotmail.con;t;24000;Books;Linkoping;SE;f
2088390;17:28:10;202;59675;Michael;Lindqvist;31;Malmo;oi20chael.lindqvilite@hotmail.con;t;29000;Tickets;Magenta;SE;f
2088728;21:27:04;312;22702;Michael;Engstrom;43;Malmo;oi20chael.engstrlite@hotmail.con;t;23000;Clothing;Magenta;SE;f
2090990;13:25:01;200;2033;Michael;Gunnarsson;62;Vosteras;oi20chael_gunnarsslite@hotmail.con;t;93000;Tickets;Westland;SE;f
2091731;17:40:38;162;91917;Michael;Nystrom;31;Malmo;oi20chael.nystrlite@hotmail.con;t;317000;Clothing;Fieldberg;SE;f
2093291;19:21:26;1209;75134;Michael;Forsberg;27;Malmo;oi20chael.forsbelite@hotmail.con;t;187000;Clothing;Fieldberg;SE;f
2094396;21:20:30;5671;107081;Michael;Gustafsson;64;Stockholm;oi20chael.gustafsslite@yahoo.sn;t;353000;Clothing;Fieldberg;FI;f
2095111;10:11:09;12654;44315;Michael;Lindstrom;53;Linkoping;oi20chael_lindstrlite@hotmail.con;f;86000;Clothing;Linkoping;SE;f
2095969;14:26:34;11852;94752;Michael;Henriksson;31;Linkoping;oi20chael_henriksslite@hotmail.con;f;-;Clothing;Linkoping;SE;f
2099960;01:30:21;200;78079;Michael;Eriksson;24;Stockholm;oi20chael.eriksslite@hotmail.con;t;1000;Food;Fieldberg;SE;f
2100467;19:26:12;202;46060;Michael;Olsson;75;Stockholm;oi20chael.olsslite@hotmail.con;t;184000;Clothing;Fieldberg;SE;f
2102300;19:47:50;236;47046;Michael;Jansson;62;Stockholm;oi20chael.jansslite@hotmail.con;t;300000;Clothing;Fieldberg;SE;f
2103379;21:47:47;218;13064;Michael;Carlsson;55;Vosteras;oi20c.carlite@hotmail.con;t;89000;Clothing;Westland;SE;f
2104302;22:36:07;1558;103369;Michael;Magnusson;46;Linkoping;oi20c_magnusslite@hotmail.con;t;108000;Clothing;Linkoping;SE;f
2104926;13:13:52;3623;54036;Michael;Olofsson;35;Lund;oi20chael.olofsslite@hotmail.con;t;336000;Food;Lund;SE;f
2106122;20:47:18;738;29044;Michael;Bergstrom;27;Lund;oi20chael.bergstrlite@hotmail.con;t;172000;Clothing;Lund;SE;f
2106837;23:17:01;4232;62354;Michael;Berglund;44;Érebro;oi20c_berglulite@hotmail.con;t;105000;Clothing;Emu;SE;f
2107903;18:17:15;101;60344;Michael;Axelsson;66;Vosteras;oi20c_axelsslite@hotmail.con;t;362000;Dating;Fieldberg;SE;f
2109255;21:21:11;318;21625;Michael;Mattsson;32;Linkoping;oi20c_mattsslite@hotmail.con;t;24000;Books;Linkoping;SE;f
2110399;17:28:10;202;59675;Michael;Lindqvist;31;Malmo;oi20chael.lindqvilite@hotmail.con;t;29000;Tickets;Magenta;SE;f
2110737;21:27:04;312;22702;Michael;Engstrom;43;Malmo;oi20chael.engstrlite@hotmail.con;t;23000;Clothing;Magenta;SE;f
2112999;13:25:01;200;2033;Michael;Gunnarsson;62;Vosteras;oi20chael_gunnarsslite@hotmail.con;t;93000;Tickets;Westland;SE;f
2113740;17:40:38;162;91917;Michael;Nystrom;31;Malmo;oi20chael.nystrlite@hotmail.con;t;317000;Clothing;Fieldberg;SE;f
2115300;19:21:26;1209;75134;Michael;Forsberg;27;Malmo;oi20chael.forsbelite@hotmail.con;t;187000;Clothing;Fieldberg;SE;f
2029110;10:16:24;16569;97004;Mikael;Mattsson;45;Stockholm;oi20kael.mattsslite@yahoo.sn;f;336000;Clothing;Fieldberg;;f
2021310;08:00:01;8834;56356;Mikael;Lundgren;26;Goteborg;oi20kael.lundgrlite@hotmail.con;t;205000;Dating;Goteborg;SE;f
2031710;13:33:42;6932;26121;Mikael;Sjoberg;53;Malmo;oi20kael_sjobelite@hotmail.con;t;-;Clothing;Magenta;SE;f
2048610;18:32:52;6084;53549;Mikael;Holmberg;51;Goteborg;oi20kael.holmbelite@hotmail.con;t;246000;Clothing;Goteborg;SE;f
2003110;16:16:13;5787;45742;Mikael;Bengtsson;22;Goteborg;oi20kael.bengtsslite@telia.con;f;3000;Electronics;Goteborg;NO;f
2039510;13:35:04;5414;102470;Mikael;Bergman;35;Stockholm;oi20kael.bergmlite@hotmail.con;t;308000;Food;Fieldberg;SE;f
2008310;21:14:32;5227;96824;Mikael;Petersson;37;Stockholm;oi20kael.petersslite@outlook.con;f;65000;Clothing;Fieldberg;;f
2042110;14:04:15;3670;48433;Mikael;Hakansson;61;Vosteras;oi20kaellite@hotmail.con;t;238000;Dating;Westland;SE;f
2005710;16:08:53;3641;7764;Mikael;Carlsson;51;Malmo;oi20kael.carlsslite@telia.con;t;79000;Books;Magenta;NO;f
1992710;17:40:00;3449;3381;Mikael;Olsson;65;Stockholm;oi20kael.olsslite@gmail.con;f;25000;Electronics;Fieldberg;SE;f
2047310;14:43:03;3402;96321;Mikael;Nystrom;39;Goteborg;oi20kael.nystrlite@hotmail.con;t;220000;Clothing;Goteborg;SE;f
2000510;18:24:02;2730;92990;Mikael;Jansson;40;Vosteras;oi20k_jansslite@gmail.con;t;413000;Clothing;Westland;SE;f
1988810;15:35:38;2670;103287;Mikael;Nilsson;72;Uppsala;oi20kael.nilsslite@hotmail.con;t;4000;Clothing;Upplandsmerg;SE;f
2010910;17:56:05;2452;68073;Mikael;Lindstrom;55;Goteborg;oi20kael.lindstrlite@hotmail.con;t;4000;Electronics;Goteborg;SE;f
2046010;17:59:26;2452;61007;Mikael;Soderberg;38;Vosteras;oi20k.slite@hotmail.con;t;19000;Electronics;Westland;SE;f
2023910;15:02:05;2190;16000;Mikael;Axelsson;62;Malmo;oi20kael.axelsslite@hotmail.con;t;83000;Food;Magenta;SE;f
1999210;16:22:01;2048;82316;Mikael;Jonsson;20;Linkoping;oi20k_jonsslite@live.sn;t;494000;Books;Linkoping;NO;f
1986210;14:36:33;1998;1005;Mikael;Johansson;34;Stockholm;oi20kael_johansslite@hotmail.con;t;422000;Clothing;Fieldberg;NO;f
2020010;18:59:02;1635;121936;Mikael;Berglund;43;Stockholm;oi20kael.berglulite@hotmail.con;t;2000;Food;Fieldberg;UK;f
2009610;16:46:01;1527;97712;Mikael;Magnusson;71;Stockholm;oi20kael.magnusslite@hotmail.con;t;105000;Clothing;Fieldberg;NO;f
1997910;20:42:53;1209;34769;Mikael;Pettersson;53;Vosteras;oi20k_pettersslite@yahoo.sn;t;112000;Food;Westland;NO;f
2007010;18:00:12;1209;98104;Mikael;Jonsson;61;Linkoping;oi20k_jonsslite@hotmail.con;t;109000;Clothing;Linkoping;SE;f
2012210;18:00:10;1209;75701;Mikael;Olofsson;55;Goteborg;oi20kael.olofsslite@hotmail.con;t;172000;Dating;Goteborg;SE;f
1991410;23:20:34;1209;76341;Mikael;Larsson;50;Malmo;om20shlite@yahoo.sn;f;402000;Books;Magenta;;f
2016110;19:11:04;1209;26571;Mikael;Lundberg;28;Érebro;oi20lite@hotmail.con;t;194000;Clothing;Emu;SE;f
2022610;18:55:30;1104;120732;Mikael;Berg;59;Goteborg;oi20kael.belite@gmail.con;f;231000;Clothing;Goteborg;NO;f
1996610;06:20:23;942;19408;Mikael;Gustafsson;66;Stockholm;oi20kael_gustafsslite@hotmail.con;f;127000;Clothing;Fieldberg;;f
2036910;17:02:16;865;56898;Mikael;Lundin;56;Goteborg;oi20kael.lundlite@hotmail.con;t;423000;Clothing;Goteborg;SE;f
